Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2004-12-10,49.2,50.8,49.1,49.3,49.85651577355424,556089,2653,27724660.0,248182.0,44.63,1.7,0.1
2004-12-09,49.5,49.8,48.1,49.2,48.9066192671464,290017,1694,14183751.0,124906.0,43.07,1.7,-0.3
2004-12-08,49.6,51.0,48.6,48.8,49.687259133830224,432294,2372,21479504.0,194650.0,45.03,2.4,-0.8
2004-12-07,50.25,50.5,48.05,48.25,49.14078609134969,471879,2239,23188505.0,184955.0,39.2,2.45,-2.0
2004-12-06,49.0,51.0,49.0,49.65,49.96568276321895,887892,4423,44364130.0,410177.0,46.2,2.0,0.65
2004-12-03,48.0,48.5,46.5,46.75,47.29567073962406,346595,1533,16392443.0,209565.0,60.46,2.0,-1.25
2004-12-02,46.95,48.5,46.95,47.7,47.594442996058234,513982,2721,24462687.0,233670.0,45.46,1.55,0.75
2004-12-01,46.0,47.0,44.5,46.55,46.023639291048035,308681,1634,14206623.0,157332.0,50.97,2.5,0.55
2004-11-30,47.8,47.8,45.05,45.55,46.20821224543917,180998,1006,8363594.0,107545.0,59.42,2.75,-2.25
2004-11-29,46.0,47.9,46.0,46.7,46.93060247311495,129068,837,6057239.0,73115.0,56.65,1.9,0.7
2004-11-25,47.0,48.0,45.65,45.95,46.77776625316351,289236,1352,13529814.0,174457.0,60.32,2.35,-1.05
2004-11-24,47.45,47.7,46.5,46.65,47.02682346794952,183757,1214,8641508.0,106556.0,57.99,1.2,-0.8
2004-11-23,46.5,49.3,46.5,47.05,47.89237733481236,356988,2105,17097004.0,189024.0,52.95,2.8,0.55
2004-11-22,45.25,46.9,45.05,46.3,46.0112738625001,262022,1532,12055966.0,122490.0,46.75,1.85,1.05
2004-11-19,47.5,47.9,45.0,45.15,46.183647044659935,407009,2187,18797160.0,192086.0,47.19,2.9,-2.35
2004-11-18,46.0,48.4,45.75,47.25,47.37377935917117,987596,4252,46786155.0,500010.0,50.63,2.65,1.25
2004-11-17,41.5,46.55,41.3,45.25,44.498693258582435,1286406,5863,57243386.0,601526.0,46.76,5.25,3.75
2004-11-16,41.25,41.5,40.6,40.85,40.968197879858664,148858,821,6098444.0,80369.0,53.99,0.9,-0.4
2004-11-12,41.45,42.15,40.6,40.85,41.23049257232213,83135,419,3427697.0,44541.0,53.58,1.55,-0.6
2004-11-11,40.5,41.7,40.25,40.85,40.93281471004243,147056,977,6019416.0,71977.0,48.95,1.45,0.35
2004-11-10,39.9,40.75,39.65,39.9,40.06522460084873,147751,768,5919677.0,79435.0,53.76,1.1,0.0
2004-11-09,40.05,40.75,39.6,39.6,39.920583095011125,125880,625,5025203.0,87826.0,69.77,1.15,-0.45
2004-11-08,41.6,41.6,39.85,40.05,40.43203493876937,318958,1051,12896121.0,253597.0,79.51,1.75,-1.55
2004-11-05,42.15,42.2,41.05,41.35,41.44091770176902,181061,1041,7503334.0,95394.0,52.69,1.15,-0.8
